Fresno stat,Fresno nonstat,Los Angeles stat,Los Angeles nonstat,Sacramento stat,Sacramento nonstat,San Diego stat,San Diego nonstat,San Jose stat,San Jose nonstat,San Francisco stat,San Francisco nonstat
60.79590783,66.03314051,154.9298665,162.055498,99.74909318,100.668992,85.46621772,87.00850126,67.63240847,70.61189294,98.71714402,99.68843254
60.81289422,66.05233931,154.979647,162.1077138,99.77824278,100.6989157,85.4929732,87.03551584,67.65126522,70.63185969,98.74496208,99.71635415
60.82983657,66.07148836,155.0292975,162.1597935,99.80731652,100.7287615,85.51965939,87.06246032,67.67007253,70.65177397,98.77270792,99.74420314
60.8467351,66.09058789,155.0788186,162.2117376,99.83631479,100.7585298,85.54627665,87.08933506,67.68883066,70.67163603,98.80038192,99.77197989
60.86359006,66.10963818,155.128211,162.2635471,99.86523798,100.788221,85.57282534,87.11614043,67.70753986,70.69144616,98.82798444,99.79968476
60.88040166,66.12863948,155.1774754,162.3152224,99.89408647,100.8178355,85.59930582,87.14287679,67.72620038,70.71120463,98.85551586,99.82731812
60.89717013,66.14759203,155.2266125,162.3667644,99.92286066,100.8473737,85.62571843,87.16954448,67.74481249,70.7309117,98.88297655,99.85488036
60.91389569,66.16649609,155.2756228,162.4181736,99.95156092,100.876836,85.65206353,87.19614386,67.76337642,70.75056763,98.91036686,99.88237183
60.93057855,66.1853519,155.3245071,162.4694509,99.98018764,100.9062227,85.67834145,87.22267529,67.78189243,70.7701727,98.93768716,99.90979289
60.94721894,66.20415972,155.373266,162.5205968,100.0087412,100.9355343,85.70455255,87.2491391,67.80036076,70.78972716,98.9649378,99.9371439
60.96381706,66.22291979,155.4219001,162.571612,100.0372219,100.9647712,85.73069715,87.27553564,67.81878165,70.80923128,98.99211914,99.96442523
60.98037315,66.24163234,155.4704101,162.6224973,100.0656303,100.9939336,85.7567756,87.30186525,67.83715536,70.8286853,99.01923153,99.99163723
60.9968874,66.26029762,155.5187966,162.6732532,100.0939665,101.0230221,85.78278824,87.32812828,67.85548211,70.84808949,99.04627532,100.0187802
61.01336003,66.27891587,155.5670602,162.7238804,100.1222311,101.0520369,85.80873539,87.35432506,67.87376215,70.86744409,99.07325085,100.0458546
61.02979126,66.29748732,155.6152016,162.7743796,100.1504243,101.0809785,85.83461739,87.38045592,67.89199571,70.88674937,99.10015848,100.0728607
61.04618128,66.31601222,155.6632214,162.8247514,100.1785466,101.1098472,85.86043455,87.40652119,67.91018304,70.90600556,99.12699854,100.0997989
61.0625303,66.33449079,155.7111201,162.8749965,100.2065983,101.1386433,85.88618722,87.43252121,67.92832435,70.92521293,99.15377137,100.1266694
61.07883854,66.35292326,155.7588984,162.9251154,100.2345797,101.1673673,85.9118757,87.4584563,67.94641989,70.9443717,99.18047732,100.1534727
61.09510618,66.37130987,155.8065569,162.9751089,100.2624911,101.1960195,85.93750033,87.48432679,67.96446988,70.96348214,99.2071167,100.1802091
61.11133345,66.38965084,155.8540961,163.0249775,100.2903331,101.2246003,85.96306141,87.51013298,67.98247455,70.98254447,99.23368985,100.2068788
61.12752052,66.4079464,155.9015168,163.0747218,100.3181057,101.25311,85.98855927,87.53587522,68.00043413,71.00155895,99.26019711,100.2334824
61.14366762,66.42619678,155.9488194,163.1243426,100.3458096,101.281549,86.01399421,87.56155381,68.01834884,71.0205258,99.2866388,100.2600199
61.15977492,66.44440219,155.9960046,163.1738403,100.3734449,101.3099176,86.03936654,87.58716906,68.03621891,71.03944527,99.31301524,100.2864919
61.17584263,66.46256286,156.043073,163.2232157,100.401012,101.3382161,86.06467658,87.61272129,68.05404455,71.05831759,99.33932676,100.3128986
61.19187095,66.48067902,156.090025,163.2724692,100.4285112,101.366445,86.08992463,87.63821081,68.07182599,71.07714299,99.36557367,100.3392403
61.20786006,66.49875087,156.1368613,163.3216016,100.4559429,101.3946045,86.115111,87.66363793,68.08956344,71.09592171,99.39175629,100.3655174
61.22381016,66.51677863,156.1835825,163.3706133,100.4833074,101.422695,86.14023598,87.68900294,68.10725712,71.11465398,99.41787494,100.3917301
61.23972143,66.53476253,156.2301891,163.4195051,100.5106051,101.4507168,86.16529987,87.71430617,68.12490724,71.13334002,99.44392992,100.4178789
61.25559407,66.55270277,156.2766817,163.4682774,100.5378362,101.4786704,86.19030298,87.73954789,68.14251402,71.15198006,99.46992156,100.4439639
61.27142827,66.57059956,156.3230608,163.5169309,100.5650011,101.5065559,86.21524559,87.76472843,68.16007767,71.17057432,99.49585015,100.4699856
61.28722421,66.58845311,156.369327,163.5654661,100.5921001,101.5343737,86.24012801,87.78984806,68.1775984,71.18912303,99.521716,100.4959441
61.30298207,66.60626364,156.4154808,163.6138836,100.6191336,101.5621242,86.26495051,87.81490709,68.19507642,71.20762642,99.54751942,100.5218399
61.31870204,66.62403136,156.4615228,163.6621841,100.6461017,101.5898077,86.28971339,87.83990581,68.21251194,71.22608469,99.5732607,100.5476733
61.3343843,66.64175646,156.5074535,163.7103679,100.673005,101.6174245,86.31441694,87.8648445,68.22990515,71.24449807,99.59894015,100.5734444
61.35002904,66.65943915,156.5532735,163.7584358,100.6998436,101.6449749,86.33906144,87.88972346,68.24725627,71.26286678,99.62455806,100.5991537
61.36563643,66.67707963,156.5989832,163.8063882,100.7266178,101.6724592,86.36364717,87.91454297,68.2645655,71.28119103,99.65011472,100.6248014
61.38120664,66.69467812,156.6445833,163.8542257,100.7533281,101.6998779,86.38817442,87.93930332,68.28183303,71.29947103,99.67561044,100.6503878
61.39673987,66.71223479,156.6900742,163.9019489,100.7799747,101.7272311,86.41264345,87.96400478,68.29905907,71.317707,99.7010455,100.6759132
61.41223627,66.72974987,156.7354565,163.9495583,100.8065578,101.7545191,86.43705456,87.98864764,68.31624382,71.33589914,99.72642018,100.7013779
61.42769604,66.74722353,156.7807306,163.9970544,100.8330778,101.7817424,86.461408,88.01323218,68.33338747,71.35404767,99.75173478,100.7267822
61.44311933,66.76465598,156.8258971,164.0444378,100.8595351,101.8089012,86.48570407,88.03775867,68.35049022,71.3721528,99.77698957,100.7521264
61.45850633,66.78204742,156.8709565,164.0917091,100.8859298,101.8359958,86.50994301,88.06222738,68.36755227,71.39021473,99.80218485,100.7774107
61.47385719,66.79939803,156.9159094,164.1388686,100.9122623,101.8630265,86.53412511,88.08663859,68.38457379,71.40823366,99.82732089,100.8026355
61.48917211,66.816708,156.9607561,164.1859171,100.9385329,101.8899936,86.55825063,88.11099257,68.401555,71.4262098,99.85239797,100.827801
61.50445123,66.83397754,157.0054972,164.2328549,100.9647419,101.9168974,86.58231984,88.13528959,68.41849607,71.44414335,99.87741637,100.8529075
61.51969473,66.85120682,157.0501332,164.2796827,100.9908895,101.9437382,86.60633299,88.1595299,68.4353972,71.4620345,99.90237635,100.8779553
61.53490278,66.86839603,157.0946647,164.3264009,101.0169761,101.9705163,86.63029036,88.18371378,68.45225857,71.47988347,99.9272782,100.9029446
61.55007554,66.88554536,157.139092,164.37301,101.0430018,101.9972321,86.65419219,88.20784149,68.46908036,71.49769045,99.95212219,100.9278757
61.56521317,66.902655,157.1834156,164.4195106,101.0689672,102.0238857,86.67803875,88.2319133,68.48586277,71.51545563,99.97690857,100.952749
61.58031584,66.91972513,157.2276361,164.4659032,101.0948722,102.0504774,86.7018303,88.25592944,68.50260598,71.53317921,100.0016376,100.9775646
61.5953837,66.93675593,157.271754,164.5121881,101.1207174,102.0770076,86.72556708,88.2798902,68.51931016,71.55086137,100.0263096,101.0023228
61.61041692,66.95374758,157.3157696,164.5583661,101.1465029,102.1034766,86.74924934,88.30379582,68.53597551,71.56850233,100.0509248,101.0270239
61.62541566,66.97070026,157.3596835,164.6044375,101.1722291,102.1298846,86.77287735,88.32764655,68.55260219,71.58610225,100.0754834,101.0516682
61.64038008,66.98761416,157.4034962,164.6504028,101.1978961,102.1562319,86.79645135,88.35144265,68.56919039,71.60366134,100.0999858,101.0762558
61.65531032,67.00448944,157.447208,164.6962625,101.2235043,102.1825188,86.81997158,88.37518436,68.58574029,71.62117979,100.1244321,101.1007872
61.67020656,67.02132629,157.4908195,164.7420171,101.2490539,102.2087455,86.84343829,88.39887195,68.60225206,71.63865777,100.1488227,101.1252625
61.68506894,67.03812488,157.5343312,164.7876671,101.2745453,102.2349124,86.86685172,88.42250564,68.61872587,71.65609548,100.1731578,101.149682
61.69989762,67.05488538,157.5777434,164.833213,101.2999786,102.2610196,86.89021212,88.44608569,68.6351619,71.67349309,100.1974376,101.1740459
61.71469274,67.07160797,157.6210567,164.8786552,101.3253541,102.2870676,86.91351973,88.46961234,68.65156032,71.6908508,100.2216624,101.1983545
61.72945447,67.08829282,157.6642714,164.9239942,101.3506721,102.3130565,86.93677478,88.49308584,68.6679213,71.70816878,100.2458324,101.222608
61.74418295,67.1049401,157.7073881,164.9692305,101.3759329,102.3389866,86.95997752,88.51650642,68.68424501,71.72544722,100.2699479,101.2468068
61.75887834,67.12154997,157.7504071,165.0143645,101.4011367,102.3648582,86.98312817,88.53987431,68.70053163,71.74268629,100.2940091,101.270951
61.77354077,67.13812262,157.793329,165.0593968,101.4262838,102.3906715,87.00622698,88.56318977,68.71678131,71.75988617,100.3180164,101.2950409
61.78817041,67.15465819,157.8361541,165.1043276,101.4513744,102.4164268,87.02927417,88.58645302,68.73299423,71.77704705,100.3419698,101.3190767
61.80276739,67.17115686,157.8788829,165.1491576,101.4764087,102.4421244,87.05226997,88.60966429,68.74917055,71.79416908,100.3658697,101.3430587
61.81733186,67.1876188,157.9215158,165.1938872,101.5013871,102.4677645,87.07521462,88.63282383,68.76531044,71.81125246,100.3897163,101.3669871
61.83186397,67.20404417,157.9640533,165.2385167,101.5263098,102.4933474,87.09810834,88.65593185,68.78141405,71.82829735,100.4135098,101.3908621
61.84636386,67.22043312,158.0064957,165.2830467,101.551177,102.5188734,87.12095136,88.6789886,68.79748155,71.84530392,100.4372505,101.4146841
61.86083167,67.23678582,158.0488436,165.3274777,101.575989,102.5443426,87.1437439,88.70199429,68.81351311,71.86227235,100.4609387,101.4384532
61.87526755,67.25310244,158.0910972,165.3718099,101.600746,102.5697553,87.16648619,88.72494915,68.82950887,71.87920281,100.4845744,101.4621696
61.88967163,67.26938313,158.1332571,165.4160439,101.6254482,102.5951119,87.18917845,88.74785341,68.84546901,71.89609546,100.508158,101.4858336
61.90404406,67.28562804,158.1753236,165.4601802,101.650096,102.6204125,87.2118209,88.77070729,68.86139367,71.91295047,100.5316897,101.5094455
61.91838498,67.30183735,158.2172972,165.504219,101.6746895,102.6456573,87.23441375,88.793511,68.87728302,71.92976801,100.5551698,101.5330054
61.93269452,67.31801119,158.2591782,165.548161,101.699229,102.6708467,87.25695722,88.81626479,68.89313721,71.94654825,100.5785984,101.5565136
61.94697282,67.33414974,158.3009672,165.5920064,101.7237147,102.6959809,87.27945154,88.83896885,68.90895639,71.96329134,100.6019758,101.5799703
61.96122001,67.35025313,158.3426644,165.6357558,101.7481468,102.7210601,87.30189691,88.8616234,68.92474073,71.97999746,100.6253022,101.6033757
61.97543624,67.36632153,158.3842703,165.6794095,101.7725257,102.7460845,87.32429355,88.88422867,68.94049036,71.99666676,100.6485778,101.6267301
61.98962164,67.38235509,158.4257852,165.7229679,101.7968514,102.7710544,87.34664167,88.90678487,68.95620545,72.01329941,100.6718029,101.6500337
62.00377634,67.39835395,158.4672097,165.7664315,101.8211243,102.79597,87.36894148,88.92929221,68.97188614,72.02989557,100.6949776,101.6732867
62.01790047,67.41431827,158.508544,165.8098007,101.8453446,102.8208317,87.39119319,88.9517509,68.98753259,72.04645538,100.7181022,101.6964893
62.03199416,67.4302482,158.5497885,165.8530759,101.8695125,102.8456395,87.41339701,88.97416115,69.00314493,72.06297903,100.7411769,101.7196417
62.04605756,67.44614389,158.5909437,165.8962575,101.8936282,102.8703937,87.43555314,88.99652317,69.01872333,72.07946665,100.764202,101.7427442
62.06009078,67.46200548,158.63201,165.9393459,101.917692,102.8950946,87.45766178,89.01883718,69.03426793,72.0959184,100.7871775,101.765797
62.07409396,67.47783312,158.6729876,165.9823414,101.9417041,102.9197424,87.47972315,89.04110336,69.04977887,72.11233445,100.8101039,101.7888002
62.08806723,67.49362695,158.7138771,166.0252446,101.9656647,102.9443373,87.50173744,89.06332194,69.06525629,72.12871494,100.8329811,101.8117542
62.1020107,67.50938712,158.7546787,166.0680558,101.9895739,102.9688795,87.52370486,89.08549311,69.08070035,72.14506003,100.8558096,101.834659
62.11592452,67.52511378,158.7953929,166.1107753,102.0134322,102.9933694,87.54562561,89.10761707,69.09611119,72.16136987,100.8785894,101.857515
62.12980881,67.54080706,158.83602,166.1534037,102.0372396,103.017807,87.56749987,89.12969403,69.11148894,72.17764461,100.9013207,101.8803223
62.14366369,67.5564671,158.8765604,166.1959412,102.0609963,103.0421926,87.58932786,89.15172419,69.12683375,72.1938844,100.9240039,101.9030811
62.15748928,67.57209406,158.9170145,166.2383883,102.0847027,103.0665265,87.61110976,89.17370774,69.14214576,72.2100894,100.9466391,101.9257917
62.17128571,67.58768806,158.9573825,166.2807453,102.1083589,103.0908088,87.63284578,89.19564488,69.1574251,72.22625973,100.9692264,101.9484542
62.18505311,67.60324925,158.997665,166.3230126,102.1319651,103.1150398,87.6545361,89.21753581,69.17267193,72.24239557,100.9917662,101.9710689
62.1987916,67.61877776,159.0378623,166.3651906,102.1555215,103.1392197,87.67618091,89.23938072,69.18788637,72.25849704,101.0142585,101.9936359
62.21250129,67.63427374,159.0779746,166.4072797,102.1790283,103.1633486,87.69778042,89.2611798,69.20306855,72.27456431,101.0367036,102.0161555
62.2261823,67.64973731,159.1180025,166.4492802,102.2024858,103.1874269,87.7193348,89.28293326,69.21821863,72.2905975,101.0591018,102.0386278
62.23983477,67.66516862,159.1579461,166.4911926,102.2258942,103.2114548,87.74084425,89.30464127,69.23333673,72.30659677,101.0814531,102.061053
62.2534588,67.68056779,159.197806,166.5330171,102.2492536,103.2354324,87.76230895,89.32630403,69.24842299,72.32256225,101.1037578,102.0834314
62.26705452,67.69593497,159.2375823,166.5747542,102.2725643,103.2593599,87.7837291,89.34792172,69.26347753,72.3384941,101.1260161,102.1057631
62.28062205,67.71127029,159.2772756,166.6164042,102.2958264,103.2832376,87.80510487,89.36949455,69.2785005,72.35439244,101.1482281,102.1280484
62.29416149,67.72657387,159.316886,166.6579675,102.3190402,103.3070656,87.82643644,89.39102268,69.29349203,72.37025743,101.1703942,102.1502874
62.30767297,67.74184585,159.3564141,166.6994445,102.3422059,103.3308443,87.84772401,89.41250631,69.30845224,72.38608919,101.1925143,102.1724803
62.3211566,67.75708636,159.39586,166.7408354,102.3653236,103.3545737,87.86896776,89.43394561,69.32338126,72.40188787,101.2145888,102.1946273
62.33461249,67.77229553,159.4352242,166.7821407,102.3883936,103.3782541,87.89016786,89.45534078,69.33827923,72.41765361,101.2366179,102.2167286
62.34804077,67.78747349,159.474507,166.8233607,102.4114161,103.4018857,87.91132449,89.476692,69.35314627,72.43338654,101.2586017,102.2387844
62.36144155,67.80262036,159.5137087,166.8644958,102.4343912,103.4254686,87.93243784,89.49799943,69.36798252,72.44908679,101.2805403,102.2607949
62.37481492,67.81773628,159.5528297,166.9055462,102.4573192,103.4490032,87.95350808,89.51926328,69.38278809,72.4647545,101.3024341,102.2827602
62.38816102,67.83282136,159.5918703,166.9465125,102.4802002,103.4724895,87.97453538,89.5404837,69.39756311,72.48038981,101.3242832,102.3046806
62.40147995,67.84787575,159.6308308,166.9873948,102.5030345,103.4959278,87.99551992,89.56166089,69.41230772,72.49599285,101.3460877,102.3265562
62.41477182,67.86289955,159.6697115,167.0281936,102.5258221,103.5193183,88.01646188,89.58279501,69.42702203,72.51156375,101.3678478,102.3483872
62.42803674,67.8778929,159.7085128,167.0689092,102.5485634,103.5426612,88.03736143,89.60388624,69.44170616,72.52710264,101.3895638,102.3701738
62.44127482,67.89285592,159.747235,167.1095418,102.5712586,103.5659566,88.05821873,89.62493476,69.45636025,72.54260965,101.4112357,102.3919162
62.45448617,67.90778873,159.7858784,167.150092,102.5939077,103.5892048,88.07903397,89.64594073,69.47098441,72.55808492,101.4328639,102.4136145
62.4676709,67.92269146,159.8244433,167.1905599,102.6165109,103.6124059,88.09980731,89.66690434,69.48557877,72.57352857,101.4544483,102.435269
62.48082911,67.93756422,159.8629301,167.230946,102.6390686,103.6355601,88.12053892,89.68782574,69.50014344,72.58894073,101.4759894,102.4568798
62.49396091,67.95240713,159.9013391,167.2712505,102.6615808,103.6586677,88.14122896,89.70870512,69.51467855,72.60432153,101.4974871,102.478447
62.50706641,67.96722032,159.9396705,167.3114738,102.6840477,103.6817288,88.16187761,89.72954264,69.52918421,72.61967109,101.5189417,102.4999709
62.52014571,67.98200391,159.9779248,167.3516162,102.7064695,103.7047437,88.18248503,89.75033846,69.54366054,72.63498954,101.5403534,102.5214517
62.53319892,67.996758,160.0161021,167.3916781,102.7288465,103.7277123,88.20305138,89.77109276,69.55810767,72.65027701,101.5617222,102.5428894
62.54622614,68.01148273,160.0542029,167.4316597,102.7511787,103.7506351,88.22357684,89.7918057,69.57252571,72.66553362,101.5830485,102.5642843
62.55922747,68.02617821,160.0922274,167.4715614,102.7734663,103.7735121,88.24406155,89.81247744,69.58691477,72.6807595,101.6043324,102.5856366
62.57220303,68.04084454,160.1301759,167.5113835,102.7957096,103.7963436,88.26450569,89.83310815,69.60127497,72.69595476,101.6255739,102.6069464
62.5851529,68.05548186,160.1680487,167.5511263,102.8179087,103.8191297,88.28490941,89.85369799,69.61560643,72.71111953,101.6467734,102.6282139
62.59807719,68.07009027,160.2058461,167.5907901,102.8400638,103.8418705,88.30527287,89.87424713,69.62990926,72.72625393,101.6679309,102.6494392
62.61097601,68.08466989,160.2435685,167.6303753,102.862175,103.8645664,88.32559624,89.89475572,69.64418358,72.74135809,101.6890467,102.6706225
62.62384944,68.09922084,160.2812161,167.6698821,102.8842426,103.8872174,88.34587967,89.91522392,69.65842949,72.75643212,101.7101209,102.6917641
62.63669761,68.11374321,160.3187892,167.7093109,102.9062666,103.9098238,88.36612332,89.9356519,69.67264711,72.77147614,101.7311536,102.7128639
62.64952059,68.12823714,160.3562881,167.748662,102.9282473,103.9323856,88.38632734,89.95603981,69.68683656,72.78649026,101.7521451,102.7339223
62.66231849,68.14270272,160.3937132,167.7879356,102.9501849,103.9549031,88.40649189,89.97638781,69.70099794,72.80147462,101.7730955,102.7549394
62.67509142,68.15714007,160.4310646,167.8271321,102.9720795,103.9773765,88.42661712,89.99669605,69.71513136,72.81642932,101.7940048,102.7759154
62.68783946,68.1715493,160.4683427,167.8662518,102.9939313,103.9998059,88.4467032,90.01696469,69.72923693,72.83135449,101.8148735,102.7968503
62.70056271,68.18593052,160.5055477,167.905295,103.0157404,104.0221916,88.46675026,90.03719389,69.74331477,72.84625023,101.8357014,102.8177444
62.71326128,68.20028384,160.5426801,167.9442619,103.037507,104.0445335,88.48675846,90.0573838,69.75736498,72.86111667,101.8564889,102.8385978
62.72593525,68.21460937,160.5797399,167.983153,103.0592313,104.0668321,88.50672796,90.07753456,69.77138766,72.87595391,101.8772361,102.8594106
62.73858472,68.22890721,160.6167276,168.0219684,103.0809134,104.0890873,88.5266589,90.09764634,69.78538294,72.89076208,101.8979431,102.8801832
62.75120979,68.24317747,160.6536434,168.0607085,103.1025536,104.1112994,88.54655143,90.11771928,69.7993509,72.90554128,101.9186102,102.9009155
62.76381055,68.25742025,160.6904875,168.0993735,103.1241519,104.1334686,88.5664057,90.13775354,69.81329167,72.92029163,101.9392373,102.9216077
62.77638709,68.27163568,160.7272603,168.1379638,103.1457085,104.155595,88.58622185,90.15774925,69.82720533,72.93501324,101.9598248,102.9422601
62.78893951,68.28582384,160.7639621,168.1764796,103.1672237,104.1776787,88.60600004,90.17770658,69.84109201,72.94970622,101.9803727,102.9628727
62.8014679,68.29998484,160.800593,168.2149212,103.1886974,104.19972,88.62574041,90.19762567,69.8549518,72.96437068,102.0008812,102.9834457
62.81397234,68.31411879,160.8371535,168.253289,103.21013,104.221719,88.6454431,90.21750666,69.86878481,72.97900673,102.0213505,103.0039793
62.82645295,68.32822579,160.8736436,168.2915831,103.2315216,104.2436759,88.66510826,90.2373497,69.88259113,72.99361448,102.0417807,103.0244736
62.83890979,68.34230595,160.9100638,168.3298039,103.2528723,104.2655908,88.68473603,90.25715493,69.89637088,73.00819405,102.062172,103.0449288
62.85134298,68.35635936,160.9464143,168.3679516,103.2741822,104.2874638,88.70432655,90.2769225,69.91012415,73.02274553,102.0825245,103.0653449
62.86375258,68.37038613,160.9826953,168.4060266,103.2954516,104.3092952,88.72387997,90.29665256,69.92385105,73.03726903,102.1028383,103.0857223
62.8761387,68.38438635,161.0189071,168.4440291,103.3166806,104.3310852,88.74339642,90.31634524,69.93755167,73.05176467,102.1231136,103.1060609
62.88850142,68.39836014,161.05505,168.4819594,103.3378694,104.3528337,88.76287605,90.33600069,69.95122611,73.06623254,102.1433506,103.126361
62.90084084,68.41230758,161.0911243,168.5198177,103.359018,104.3745411,88.78231899,90.35561904,69.96487449,73.08067276,102.1635493,103.1466227
62.91315703,68.42622878,161.1271301,168.5576044,103.3801266,104.3962075,88.80172538,90.37520044,69.97849688,73.09508543,102.18371,103.1668461
62.92545009,68.44012384,161.1630678,168.5953197,103.4011955,104.417833,88.82109537,90.39474503,69.9920934,73.10947065,102.2038328,103.1870315
62.9377201,68.45399286,161.1989376,168.6329638,103.4222247,104.4394178,88.84042908,90.41425294,70.00566414,73.12382853,102.2239178,103.2071788
62.94996715,68.46783592,161.2347398,168.6705371,103.4432144,104.460962,88.85972665,90.43372432,70.01920919,73.13815917,102.2439651,103.2272884
62.96219133,68.48165314,161.2704746,168.7080397,103.4641648,104.4824658,88.87898822,90.45315929,70.03272866,73.15246267,102.263975,103.2473602
62.97439272,68.49544461,161.3061423,168.7454721,103.4850759,104.5039294,88.89821393,90.472558,70.04622264,73.16673913,102.2839475,103.2673945
62.98657141,68.50921041,161.3417431,168.7828343,103.505948,104.5253528,88.9174039,90.49192058,70.05969123,73.18098867,102.3038828,103.2873914
62.99872748,68.52295066,161.3772773,168.8201268,103.5267811,104.5467363,88.93655827,90.51124716,70.07313451,73.19521137,102.323781,103.3073511
63.01086101,68.53666543,161.4127451,168.8573497,103.5475755,104.5680799,88.95567717,90.53053789,70.0865526,73.20940734,102.3436422,103.3272736
63.02297209,68.55035484,161.4481468,168.8945033,103.5683313,104.5893839,88.97476073,90.54979288,70.09994557,73.22357668,102.3634667,103.3471591
63.03506081,68.56401897,161.4834826,168.9315879,103.5890486,104.6106484,88.99380909,90.56901228,70.11331352,73.23771948,102.3832545,103.3670078
63.04712723,68.57765791,161.5187528,168.9686037,103.6097275,104.6318735,89.01282237,90.58819622,70.12665655,73.25183585,102.4030058,103.3868198
63.05917146,68.59127176,161.5539575,169.005551,103.6303682,104.6530594,89.0318007,90.60734482,70.13997475,73.26592589,102.4227207,103.4065952
63.07119356,68.60486061,161.5890972,169.0424301,103.6509709,104.6742062,89.05074422,90.62645822,70.15326821,73.27998968,102.4423993,103.4263341
63.08319362,68.61842455,161.6241719,169.0792411,103.6715357,104.695314,89.06965304,90.64553654,70.16653702,73.29402734,102.4620418,103.4460368
63.09517172,68.63196368,161.6591819,169.1159843,103.6920626,104.7163831,89.0885273,90.66457992,70.17978127,73.30803895,102.4816482,103.4657033
63.10712795,68.64547808,161.6941275,169.15266,103.712552,104.7374135,89.10736712,90.68358849,70.19300106,73.32202461,102.5012189,103.4853337
63.11906237,68.65896784,161.7290089,169.1892685,103.7330038,104.7584054,89.12617264,90.70256236,70.20619647,73.33598442,102.5207538,103.5049282
63.13097507,68.67243306,161.7638264,169.2258099,103.7534183,104.7793589,89.14494396,90.72150167,70.21936759,73.34991847,102.5402531,103.524487
63.14286614,68.68587382,161.7985801,169.2622845,103.7737955,104.8002743,89.16368123,90.74040655,70.23251451,73.36382686,102.5597169,103.5440101
63.15473564,68.69929022,161.8332703,169.2986927,103.7941356,104.8211515,89.18238456,90.75927711,70.24563732,73.37770968,102.5791454,103.5634977
63.16658366,68.71268234,161.8678972,169.3350345,103.8144388,104.8419907,89.20105407,90.77811349,70.25873611,73.39156702,102.5985386,103.5829499
63.17841027,68.72605026,161.9024612,169.3713102,103.8347052,104.8627922,89.21968989,90.7969158,70.27181097,73.40539898,102.6178968,103.6023668
63.19021555,68.73939409,161.9369623,169.4075202,103.8549348,104.883556,89.23829214,90.81568417,70.28486198,73.41920564,102.63722,103.6217486
63.20199959,68.75271389,161.9714008,169.4436646,103.8751279,104.9042822,89.25686093,90.83441872,70.29788922,73.43298711,102.6565084,103.6410954
63.21376244,68.76600977,162.005777,169.4797436,103.8952846,104.924971,89.2753964,90.85311958,70.3108928,73.44674347,102.6757621,103.6604073
63.2255042,68.7792818,162.040091,169.5157575,103.915405,104.9456226,89.29389866,90.87178686,70.32387278,73.46047481,102.6949811,103.6796845
63.23722494,68.79253007,162.0743431,169.5517066,103.9354892,104.966237,89.31236783,90.89042069,70.33682926,73.47418123,102.7141658,103.698927
63.24892473,68.80575467,162.1085336,169.587591,103.9555374,104.9868145,89.33080403,90.90902119,70.34976231,73.48786281,102.7333161,103.718135
63.26060364,68.81895569,162.1426626,169.623411,103.9755496,105.007355,89.34920738,90.92758847,70.36267204,73.50151964,102.7524321,103.7373087
63.27226176,68.83213319,162.1767303,169.6591669,103.9955261,105.0278588,89.36757798,90.94612265,70.37555851,73.51515182,102.7715141,103.7564481
63.28389915,68.84528728,162.2107371,169.6948588,104.015467,105.048326,89.38591597,90.96462386,70.38842181,73.52875942,102.7905622,103.7755533
63.29551589,68.85841803,162.244683,169.730487,104.0353723,105.0687568,89.40422145,90.9830922,70.40126203,73.54234255,102.8095763,103.7946246
63.30711205,68.87152552,162.2785684,169.7660517,104.0552422,105.0891512,89.42249455,91.0015278,70.41407924,73.55590128,102.8285568,103.8136619
63.31868771,68.88460985,162.3123933,169.8015531,104.0750769,105.1095093,89.44073537,91.01993078,70.42687354,73.5694357,102.8475036,103.8326655
63.33024294,68.89767108,162.3461581,169.8369915,104.0948764,105.1298314,89.45894403,91.03830124,70.43964499,73.5829459,102.866417,103.8516354
63.34177781,68.9107093,162.379863,169.8723671,104.1146408,105.1501175,89.47712064,91.0566393,70.45239369,73.59643197,102.8852969,103.8705718
63.35329239,68.9237246,162.4135082,169.9076801,104.1343704,105.1703678,89.49526532,91.07494508,70.46511971,73.60989399,102.9041437,103.8894748
63.36478676,68.93671705,162.4470938,169.9429307,104.1540652,105.1905824,89.51337818,91.09321869,70.47782313,73.62333205,102.9229572,103.9083444
63.37626098,68.94968673,162.4806201,169.9781192,104.1737254,105.2107614,89.53145933,91.11146024,70.49050403,73.63674622,102.9417378,103.9271809
63.38771512,68.96263373,162.5140873,170.0132457,104.193351,105.2309049,89.54950888,91.12966985,70.50316249,73.65013661,102.9604855,103.9459844
63.39914926,68.97555812,162.5474956,170.0483106,104.2129422,105.2510131,89.56752694,91.14784762,70.5157986,73.66350328,102.9792003,103.9647548
63.41056347,68.98845998,162.5808452,170.0833139,104.2324991,105.2710861,89.58551362,91.16599368,70.52841243,73.67684632,102.9978825,103.9834925
63.42195781,69.00133939,162.6141364,170.1182559,104.2520219,105.2911241,89.60346904,91.18410812,70.54100405,73.69016582,103.0165322,104.0021974
63.43333235,69.01419643,162.6473693,170.1531369,104.2715106,105.311127,89.6213933,91.20219107,70.55357355,73.70346186,103.0351494,104.0208698
63.44468717,69.02703117,162.6805441,170.187957,104.2909654,105.3310951,89.6392865,91.22024262,70.566121,73.71673452,103.0537342,104.0395096
63.45602233,69.0398437,162.713661,170.2227164,104.3103863,105.3510285,89.65714876,91.2382629,70.57864648,73.72998389,103.0722869,104.058117
